group,seed_file,characteristic_key,name_fr,type,db_column,min,max,conversion_function,conversion_formula_trunc,has_norms_grid,dofus_source,dofus_field,dofus_global_min,dofus_global_max,dofus_anchors,dofus_spread_pct_1_200,krosmoz_anchors,dofus_extracted_at,statut_editorial
spell,spell/fixed_damage_neutral-spell-definition.json,fixed_damage_neutral_spell,"Dégâts fixe Neutre",int,do_neutre,0,5,,"round(min(5,max(0,0.28*pow(max(1,[d]),0.5))))",1,,,,,,,,
spell,spell/fixed_damage_sagesse-spell-definition.json,fixed_damage_sagesse_spell,"Dégâts fixes Sagesse (sort)",int,do_sagesse,0,5,,"round(min(5,max(0,0.28*pow(max(1,[d]),0.5))))",1,,,,,,,,
spell,spell/fixed_damage_vitalite-spell-definition.json,fixed_damage_vitalite_spell,"Dégâts fixes Vitalité (sort)",int,do_vitalite,0,5,,"round(min(5,max(0,0.28*pow(max(1,[d]),0.5))))",1,,,,,,,,
spell,spell/fixed_damage_water-spell-definition.json,fixed_damage_water_spell,"Dégâts fixe Eau",int,do_eau,0,5,,"round(min(5,max(0,0.28*pow(max(1,[d]),0.5))))",1,,,,,,,,
spell,spell/fixed_resistance_air-spell-definition.json,fixed_resistance_air_spell,"Résistance fixe Air",int,res_fixe_air,0,20,,"round(min(20,max(0,0.72*pow(max(1,[d]),0.48))))",1,,,,,,,,
spell,spell/fixed_resistance_eau-spell-definition.json,fixed_resistance_eau_spell,"Résistance fixe Eau",int,res_fixe_eau,0,20,,"round(min(20,max(0,0.72*pow(max(1,[d]),0.48))))",1,,,,,,,,
spell,spell/fixed_resistance_feu-spell-definition.json,fixed_resistance_feu_spell,"Résistance fixe Feu",int,res_fixe_feu,0,20,,"round(min(20,max(0,0.72*pow(max(1,[d]),0.48))))",1,,,,,,,,
spell,spell/fixed_resistance_neutre-spell-definition.json,fixed_resistance_neutre_spell,"Résistance fixe Neutre",int,res_fixe_neutre,0,20,,"round(min(20,max(0,0.72*pow(max(1,[d]),0.48))))",1,,,,,,,,
spell,spell/fixed_resistance_terre-spell-definition.json,fixed_resistance_terre_spell,"Résistance fixe Terre",int,res_fixe_terre,0,20,,"round(min(20,max(0,0.72*pow(max(1,[d]),0.48))))",1,,,,,,,,
spell,spell/heal_bonus-spell-definition.json,heal_bonus_spell,"Bonus de soin",int,heal_bonus,0,7,,"round(min(7,max(0,0.5*pow(max(1,[d]),0.82))))",1,,,,,,,,
spell,spell/hit_bonus-spell-definition.json,hit_bonus_spell,"Bonus de touche",int,touch,0,5,,"round(min(5,max(0,0.45*pow(max(1,abs([d])),0.78))))",1,,,,,,,,
spell,spell/initiative-spell-definition.json,initiative_spell,Initiative,int,ini,0,5,,"round(min(5,max(0,0.38*pow(max(1,[d]),0.92))))",1,,,,,,,,
spell,spell/intel-spell-definition.json,intel_spell,Intelligence,int,intel,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/is_magic-spell-definition.json,is_magic_spell,"Physique ou Wakfu",bool,is_magic,0,1,,"min(1,max(0,round([d])))",0,,,,,,,,
spell,spell/is_passive-spell-definition.json,is_passive_spell,Passif,bool,is_passive,0,1,,"min(1,max(0,round([d])))",0,,,,,,,,
spell,spell/jump_distance-spell-definition.json,jump_distance_spell,"Distance de saut",int,,0,8,,"round(min(8,max(0,[d])))",1,,,,,,,,
spell,spell/level-spell-definition.json,level_spell,"Niveau du sort",int,level,1,200,,"{""1"":""floor([d]/10)"",""characteristic"":""d""}",0,,,,,,,,
spell,spell/mastery_bonus-spell-definition.json,mastery_bonus_spell,"Bonus maîtrise",int,mastery_bonus,0,6,,[d],1,,,,,,,,
spell,spell/movement_distance-spell-definition.json,movement_distance_spell,"Distance de déplacement",int,,0,8,,"round(min(8,max(0,[d])))",1,,,,,,,,
spell,spell/movement_points-spell-definition.json,movement_points_spell,PM,int,pm,0,4,,"round(min(4,max(0,[d])))",1,,,,,,,,
spell,spell/number_between_two_cast-spell-definition.json,number_between_two_cast_spell,"Délai entre deux lancers",int,number_between_two_cast,0,63,,[d],1,,,,,,,,
spell,spell/power-spell-definition.json,power_spell,Puissance,int,powerful,0,30,,"round(min(30, max(1, 2 + 14 * pow(max(1,[d])/250, 0.5))))",1,,,,,,,,
spell,spell/pull_distance-spell-definition.json,pull_distance_spell,"Distance d’attirance",int,,0,5,,"round(min(5,max(0,[d])))",1,,,,,,,,
spell,spell/push_damage_reduction-spell-definition.json,push_damage_reduction_spell,"Résistance poussée",int,res_push,0,20,,"round(min(20,max(0,0.65*pow(max(1,[d]),0.48))))",1,,,,,,,,
spell,spell/push_distance-spell-definition.json,push_distance_spell,"Distance de repousse",int,,0,5,,"round(min(5,max(0,[d])))",1,,,,,,,,
spell,spell/range-spell-definition.json,range_spell,Portée,int,po,0,8,,"round(min(8,max(0,[d])))",1,,,,,,,,
spell,spell/range_editable-spell-definition.json,range_editable_spell,"Portée modifiable",bool,po_editable,0,1,,"min(1,max(0,round([d])))",0,,,,,,,,
spell,spell/res_air-spell-definition.json,res_air_spell,"Résistance Air",int,res_air,0,50,,"round(min(50,max(0,0.55*pow(max(1,[d]),0.52))))",1,,,,,,,,
spell,spell/res_eau-spell-definition.json,res_eau_spell,"Résistance Eau",int,res_eau,0,50,,"round(min(50,max(0,0.55*pow(max(1,[d]),0.52))))",1,,,,,,,,
spell,spell/res_feu-spell-definition.json,res_feu_spell,"Résistance Feu",int,res_feu,0,50,,"round(min(50,max(0,0.55*pow(max(1,[d]),0.52))))",1,,,,,,,,
spell,spell/res_neutre-spell-definition.json,res_neutre_spell,"Résistance Neutre",int,res_neutre,0,50,,"round(min(50,max(0,0.55*pow(max(1,[d]),0.52))))",1,,,,,,,,
spell,spell/res_sagesse-spell-definition.json,res_sagesse_spell,"Résistance Sagesse (élément)",int,res_sagesse,0,50,,"round(min(50,max(0,0.55*pow(max(1,[d]),0.52))))",1,,,,,,,,
spell,spell/res_terre-spell-definition.json,res_terre_spell,"Résistance Terre",int,res_terre,0,50,,"round(min(50,max(0,0.55*pow(max(1,[d]),0.52))))",1,,,,,,,,
spell,spell/res_vitalite-spell-definition.json,res_vitalite_spell,"Résistance Vitalité (élément)",int,res_vitalite,0,50,,"round(min(50,max(0,0.55*pow(max(1,[d]),0.52))))",1,,,,,,,,
spell,spell/resolution_mode-spell-definition.json,resolution_mode_spell,"Mode de résolution",string,resolution_mode,,,,,0,,,,,,,,
spell,spell/ritual_available-spell-definition.json,ritual_available_spell,"Rituel disponible",bool,ritual_available,0,1,,"min(1,max(0,round([d])))",0,,,,,,,,
spell,spell/sagesse-spell-definition.json,sagesse_spell,Sagesse,int,sagesse,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/save_agility-spell-definition.json,save_agility_spell,"Sauvegarde Agilité",int,save_agility,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/save_chance-spell-definition.json,save_chance_spell,"Sauvegarde Chance",int,save_chance,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/save_characteristic_key-spell-definition.json,save_characteristic_key_spell,"Caractéristique de sauvegarde",string,save_characteristic_key,,,,,0,,,,,,,,
spell,spell/save_dc_formula-spell-definition.json,save_dc_formula_spell,"Formule du DD",string,save_dc_formula,,,,,0,,,,,,,,
spell,spell/save_intelligence-spell-definition.json,save_intelligence_spell,"Sauvegarde Intelligence",int,save_intelligence,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/save_strength-spell-definition.json,save_strength_spell,"Sauvegarde Force",int,save_strength,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/save_success_note-spell-definition.json,save_success_note_spell,"Effet si sauvegarde réussie",string,save_success_note,,,,,0,,,,,,,,
spell,spell/save_vitality-spell-definition.json,save_vitality_spell,"Sauvegarde Vitalité",int,save_vitality,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/save_wisdom-spell-definition.json,save_wisdom_spell,"Sauvegarde Sagesse",int,save_wisdom,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/sight_line-spell-definition.json,sight_line_spell,"Ligne de vue",bool,sight_line,0,1,,"min(1,max(0,round([d])))",0,,,,,,,,
spell,spell/soin-spell-definition.json,soin_spell,Soin,int,,0,32,convertToDice,"round(min(32, max(1, 0.95 * pow(max(1,[d]), 0.475))))",1,,,,,,,,
spell,spell/spell_range_max-spell-definition.json,spell_range_max_spell,"Portée max",int,po_max,0,63,,[d],1,,,,,,,,
spell,spell/spell_range_min-spell-definition.json,spell_range_min_spell,"Portée min",int,po_min,0,63,,[d],1,,,,,,,,
spell,spell/spell_type-spell-definition.json,spell_type_spell,"Type de sort",string,spell_type,,,,,0,,,,,,,,
spell,spell/strong-spell-definition.json,strong_spell,Force,int,strong,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/summoning-spell-definition.json,summoning_spell,Invocations,int,invocation,0,3,,"round(min(3,max(0,0.55*pow(max(1,[d]),0.78))))",1,,,,,,,,
spell,spell/tackle-spell-definition.json,tackle_spell,Tacle,int,tacle,0,10,,"round(min(10,max(0,0.55*pow(max(1,[d]),0.45))))",1,,,,,,,,
spell,spell/teleport_distance-spell-definition.json,teleport_distance_spell,"Distance de téléportation",int,,0,12,,"round(min(12,max(0,[d])))",1,,,,,,,,
spell,spell/vitality-spell-definition.json,vitality_spell,Vitalité,int,vitality,0,8,,"round(min(8,max(0,0.55*pow(max(1,[d]),0.42))))",1,,,,,,,,
spell,spell/vol_vie-spell-definition.json,vol_vie_spell,"Vol de vie",int,,0,24,convertToDice,"round(min(24, max(1, 0.75 * pow(max(1,[d]), 0.475))))",1,,,,,,,,
spell,spell/wakfu_reserve-spell-definition.json,wakfu_reserve_spell,"Réserve Wakfu",int,wakfu_reserve,0,6,,[d],1,,,,,,,,
object,object/acrobatics-object-definition.json,acrobatics_object,"Bonus d'Acrobaties",int,,0,5,,,1,,,,,,,,
object,object/acrobatics_passive-object-definition.json,acrobatics_passive_object,"Bonus passif (Acrobaties)",int,,0,2,,[d],1,,,,,,,,
object,object/action_points-object-definition.json,action_points_object,"Bonus de points d'action",int,,0,5,,[d],1,object_equipment_effects,characteristic_id=1,0,1,"1→1, 40→1, 80→1, 120→1, 160→1, 200→1",0.0,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/agility-object-definition.json,agility_object,"Bonus d'agilité",int,,0,8,,"floor(0.0408 * pow([d], 0.9412))",1,object_equipment_effects,characteristic_id=14,8,46,"1→8, 40→15, 80→30, 120→36, 160→42, 200→46",475.0,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/animal_handling-object-definition.json,animal_handling_object,"Bonus de Dressage",int,,0,5,,,1,,,,,,,,
object,object/animal_handling_passive-object-definition.json,animal_handling_passive_object,"Bonus passif (Dressage)",int,,0,2,,[d],1,,,,,,,,
object,object/arcana-object-definition.json,arcana_object,"Bonus d'Arcanes",int,,0,5,,,1,,,,,,,,
object,object/arcana_passive-object-definition.json,arcana_passive_object,"Bonus passif (Arcanes)",int,,0,2,,[d],1,,,,,,,,
object,object/armor_class-object-definition.json,armor_class_object,"Bonus de classe d'armure",int,,0,5,,[d],1,,,,,,,,
object,object/athletics-object-definition.json,athletics_object,"Bonus d'Athlétisme",int,,0,5,,,1,,,,,,,,
object,object/athletics_passive-object-definition.json,athletics_passive_object,"Bonus passif (Athlétisme)",int,,0,2,,[d],1,,,,,,,,
object,object/chance-object-definition.json,chance_object,"Bonus de chance",int,,0,8,,"floor(0.0408 * pow([d], 0.9412))",1,object_equipment_effects,characteristic_id=13,7,50,"1→7, 40→15, 80→29, 120→38, 160→43, 200→50",614.3,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/critical_hit-object-definition.json,critical_hit_object,"Bonus de coup critique",int,,0,3,,"floor(0.0802 * [d] + 0.0445)",1,,,,,,,,
object,object/deception-object-definition.json,deception_object,"Bonus de Supercherie",int,,0,5,,,1,,,,,,,,
object,object/deception_passive-object-definition.json,deception_passive_object,"Bonus passif (Supercherie)",int,,0,2,,[d],1,,,,,,,,
object,object/description-object-definition.json,description_object,Description,string,description,,,,,0,,,,,,,,
object,object/dodge-object-definition.json,dodge_object,"Bonus de fuite",int,,0,10,,"floor(1.1 + 2* pow(([d]-1)/12, 0.6))",1,,,,,,,,
object,object/dodge_action_points-object-definition.json,dodge_action_points_object,"Bonus d'esquive aux points d'action",int,,0,3,,"floor(0.1202 * [d] + 0.5109)",1,object_equipment_effects,characteristic_id=27,-2,23,"1→23, 40→3, 80→4, 120→2, 160→7, 200→7",-69.6,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/dodge_movement_points-object-definition.json,dodge_movement_points_object,"Bonus d'esquive aux points de mouvement",int,,0,3,,"floor(0.1202 * [d] + 0.5109)",1,object_equipment_effects,characteristic_id=28,-5,24,"1→2, 40→4, 80→4, 120→6, 160→5, 200→1",-50.0,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/failure_hit-object-definition.json,failure_hit_object,"Bonus d'échec critique",int,,0,3,,"floor(0.1244 * [d] + 0.4425)",1,,,,,,,,
object,object/fixed_damage_air-object-definition.json,fixed_damage_air_object,"Bonus de dégâts fixes (Air)",int,,0,10,,"floor(-0.1 + 1.78* pow(([d]-1)/4, 0.7))",1,,,,,,,,
object,object/fixed_damage_earth-object-definition.json,fixed_damage_earth_object,"Bonus de dégâts fixes (Terre)",int,,0,10,,"floor(-0.1 + 1.78* pow(([d]-1)/4, 0.7))",1,,,,,,,,
object,object/fixed_damage_fire-object-definition.json,fixed_damage_fire_object,"Bonus de dégâts fixes (Feu)",int,,0,10,,"floor(-0.1 + 1.78* pow(([d]-1)/4, 0.7))",1,,,,,,,,
object,object/fixed_damage_multiple-object-definition.json,fixed_damage_multiple_object,"Bonus de dégâts fixes (multi-éléments)",int,,0,5,,"floor(-0.1 + 1.78* pow(([d]-1)/4, 0.7))",1,,,,,,,,
object,object/fixed_damage_neutral-object-definition.json,fixed_damage_neutral_object,"Bonus de dégâts fixes (Neutre)",int,,0,10,,"floor(-0.1 + 1.78* pow(([d]-1)/4, 0.7))",1,,,,,,,,
object,object/fixed_damage_water-object-definition.json,fixed_damage_water_object,"Bonus de dégâts fixes (Eau)",int,,0,10,,"floor(-0.1 + 1.78* pow(([d]-1)/4, 0.7))",1,,,,,,,,
object,object/fixed_resistance_air-object-definition.json,fixed_resistance_air_object,"Bonus de résistance fixe (Air)",int,,0,10,,"floor(1.1361 + 3.5* pow(([d]-1)/9, 0.6))",1,object_equipment_effects,characteristic_id=57,3,26,"1→26, 40→3, 80→5, 120→10, 160→9, 200→15",-42.3,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/fixed_resistance_earth-object-definition.json,fixed_resistance_earth_object,"Bonus de résistance fixe (Terre)",int,,0,10,,"floor(1.1361 + 3.5* pow(([d]-1)/9, 0.6))",1,object_equipment_effects,characteristic_id=54,3,26,"1→26, 40→3, 80→5, 120→10, 160→8, 200→14",-46.2,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/fixed_resistance_fire-object-definition.json,fixed_resistance_fire_object,"Bonus de résistance fixe (Feu)",int,,0,10,,"floor(1.1361 + 3.5* pow(([d]-1)/9, 0.6))",1,object_equipment_effects,characteristic_id=55,3,26,"1→26, 40→3, 80→5, 120→11, 160→8, 200→15",-42.3,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/fixed_resistance_neutral-object-definition.json,fixed_resistance_neutral_object,"Bonus de résistance fixe (Neutre)",int,,0,10,,"floor(1.1361 + 3.5* pow(([d]-1)/9, 0.6))",1,,,,,,,,
object,object/fixed_resistance_water-object-definition.json,fixed_resistance_water_object,"Bonus de résistance fixe (Eau)",int,,0,10,,"floor(1.1361 + 3.5* pow(([d]-1)/9, 0.6))",1,object_equipment_effects,characteristic_id=56,3,26,"1→26, 40→3, 80→5, 120→10, 160→8, 200→16",-38.5,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/heal_bonus-object-definition.json,heal_bonus_object,"Bonus de soins",int,,0,5,,"floor(0.2 * [d])",1,,,,,,,,
object,object/history-object-definition.json,history_object,"Bonus d'Histoire",int,,0,5,,,1,,,,,,,,
object,object/history_passive-object-definition.json,history_passive_object,"Bonus passif (Histoire)",int,,0,2,,[d],1,,,,,,,,
object,object/hit_bonus-object-definition.json,hit_bonus_object,"Bonus de touche",int,,0,5,,[d],1,,,,,,,,
object,object/initiative-object-definition.json,initiative_object,"Bonus d'initiative",int,,0,∞,,"floor(0.1643 * pow([d], 0.5457))",1,object_equipment_effects,characteristic_id=44,12,386,"1→12, 40→88, 80→107, 120→240, 160→232, 200→198",1550.0,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/insight-object-definition.json,insight_object,"Bonus de Perspicacité",int,,0,5,,,1,,,,,,,,
object,object/insight_passive-object-definition.json,insight_passive_object,"Bonus passif (Perspicacité)",int,,0,2,,[d],1,,,,,,,,
object,object/intelligence-object-definition.json,intelligence_object,"Bonus d'intelligence",int,,0,8,,"floor(0.0408 * pow([d], 0.9412))",1,object_equipment_effects,characteristic_id=15,7,44,"1→7, 40→15, 80→29, 120→38, 160→40, 200→44",528.6,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/intimidation-object-definition.json,intimidation_object,"Bonus d'Intimidation",int,,0,5,,,1,,,,,,,,
object,object/intimidation_passive-object-definition.json,intimidation_passive_object,"Bonus passif (Intimidation)",int,,0,2,,[d],1,,,,,,,,
object,object/investigation-object-definition.json,investigation_object,"Bonus d'Investigation",int,,0,5,,,1,,,,,,,,
object,object/investigation_passive-object-definition.json,investigation_passive_object,"Bonus passif (Investigation)",int,,0,2,,[d],1,,,,,,,,
object,object/level-object-definition.json,level_object,Niveau,string,level,1,20,,floor([d]/10),0,object_equipment_effects,characteristic_id=5,3,200,"1→3, 40→43, 80→83, 120→125, 160→164, 200→200",6566.7,"K: 1→1",2026-02-12T13:37:59+00:00
object,object/life_points_max-object-definition.json,life_points_max_object,"Bonus de points de vie maximum",int,,0,30,,"floor(-0.4+ 13.8587 * pow(([d]-10)/340, 0.8))",1,object_equipment_effects,characteristic_id=0,-75,7680,"1→3, 40→7108, 80→7626, 120→15, 160→15, 200→47",1466.7,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/medicine-object-definition.json,medicine_object,"Bonus de Médecine",int,,0,5,,,1,,,,,,,,
object,object/medicine_passive-object-definition.json,medicine_passive_object,"Bonus passif (Médecine)",int,,0,2,,[d],1,,,,,,,,
object,object/movement_points-object-definition.json,movement_points_object,"Bonus de points de mouvement",int,,0,3,,[d],1,object_equipment_effects,characteristic_id=23,0,1,"1→0, 40→1, 80→1, 120→1, 160→1, 200→1",,"K: 1→0",2026-02-12T13:37:59+00:00
object,object/name-object-definition.json,name_object,Nom,string,name,,,,,0,,,,,,,,
object,object/nature-object-definition.json,nature_object,"Bonus de Nature",int,,0,5,,,1,,,,,,,,
object,object/nature_passive-object-definition.json,nature_passive_object,"Bonus passif (Nature)",int,,0,2,,[d],1,,,,,,,,
object,object/perception-object-definition.json,perception_object,"Bonus de Perception",int,,0,5,,,1,,,,,,,,
object,object/perception_passive-object-definition.json,perception_passive_object,"Bonus passif (Perception)",int,,0,2,,[d],1,,,,,,,,
object,object/performance-object-definition.json,performance_object,"Bonus de Représentation",int,,0,5,,,1,,,,,,,,
object,object/performance_passive-object-definition.json,performance_passive_object,"Bonus passif (Représentation)",int,,0,2,,[d],1,,,,,,,,
object,object/persuasion-object-definition.json,persuasion_object,"Bonus de Persuasion",int,,0,5,,,1,,,,,,,,
object,object/persuasion_passive-object-definition.json,persuasion_passive_object,"Bonus passif (Persuasion)",int,,0,2,,[d],1,,,,,,,,
object,object/price-object-definition.json,price_object,Prix,string,price,0,,,[d],0,,,,,,,,
object,object/range-object-definition.json,range_object,"Bonus de portée",int,,0,6,,[d],1,,,,,,,,
object,object/rarity-object-definition.json,rarity_object,Rareté,int,rarity,0,5,,"{""0"":""0"",""2"":""0"",""7"":""1"",""15"":""2"",""20"":""3"",""characteristic"":""level""}",0,,,,,,,,
object,object/religion-object-definition.json,religion_object,"Bonus de Religion",int,,0,5,,,1,,,,,,,,
object,object/religion_passive-object-definition.json,religion_passive_object,"Bonus passif (Religion)",int,,0,2,,[d],1,,,,,,,,
object,object/resistance_percent_tier_air-object-definition.json,resistance_percent_tier_air_object,"Bonus de résistance en % (Air, palier)",int,,0,2,,"{""characteristic"":""d"",""0"":0,""80"":1,""95"":2}",1,,,,,,,,
object,object/resistance_percent_tier_earth-object-definition.json,resistance_percent_tier_earth_object,"Bonus de résistance en % (Terre, palier)",int,,0,2,,"{""characteristic"":""d"",""0"":0,""80"":1,""95"":2}",1,,,,,,,,
object,object/resistance_percent_tier_fire-object-definition.json,resistance_percent_tier_fire_object,"Bonus de résistance en % (Feu, palier)",int,,0,2,,"{""characteristic"":""d"",""0"":0,""80"":1,""95"":2}",1,,,,,,,,
object,object/resistance_percent_tier_neutral-object-definition.json,resistance_percent_tier_neutral_object,"Bonus de résistance en % (Neutre, palier)",int,,0,2,,"{""characteristic"":""d"",""0"":0,""80"":1,""95"":2}",1,,,,,,,,
object,object/resistance_percent_tier_water-object-definition.json,resistance_percent_tier_water_object,"Bonus de résistance en % (Eau, palier)",int,,0,2,,"{""characteristic"":""d"",""0"":0,""80"":1,""95"":2}",1,,,,,,,,
object,object/save_agility-object-definition.json,save_agility_object,"Bonus de sauvegarde (Agilité)",int,,0,3,,[d],1,,,,,,,,
object,object/save_chance-object-definition.json,save_chance_object,"Bonus de sauvegarde (Chance)",int,,0,3,,[d],1,,,,,,,,
object,object/save_intelligence-object-definition.json,save_intelligence_object,"Bonus de sauvegarde (Intelligence)",int,,0,3,,[d],1,,,,,,,,
object,object/save_strength-object-definition.json,save_strength_object,"Bonus de sauvegarde (Force)",int,,0,3,,[d],1,,,,,,,,
object,object/save_vitality-object-definition.json,save_vitality_object,"Bonus de sauvegarde (Vitalité)",int,,0,3,,[d],1,,,,,,,,
object,object/save_wisdom-object-definition.json,save_wisdom_object,"Bonus de sauvegarde (Sagesse)",int,,0,3,,[d],1,,,,,,,,
object,object/sleight_of_hand-object-definition.json,sleight_of_hand_object,"Bonus d'Escamotage",int,,0,5,,,1,,,,,,,,
object,object/sleight_of_hand_passive-object-definition.json,sleight_of_hand_passive_object,"Bonus passif (Escamotage)",int,,0,2,,[d],1,,,,,,,,
object,object/stealth-object-definition.json,stealth_object,"Bonus de Discrétion",int,,0,5,,,1,,,,,,,,
object,object/stealth_passive-object-definition.json,stealth_passive_object,"Bonus passif (Discrétion)",int,,0,2,,[d],1,,,,,,,,
object,object/strength-object-definition.json,strength_object,"Bonus de force",int,,0,8,,"floor(0.0408 * pow([d], 0.9412))",1,object_equipment_effects,characteristic_id=10,7,48,"1→7, 40→16, 80→24, 120→38, 160→42, 200→48",585.7,"K: 1→0",2026-02-12T13:37:59+00:00
